UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
670,1953,0.0033,-0.0032,0.0348,1.0949
671,1957,0.2582,0.0196,0.4961,0.9377
672,1960,0.3647,0.0411,0.6667,0.9734
673,1963,0.0883,0.0010,0.1976,1.1474
674,1966,0.0538,-0.0138,0.1573,1.1023
675,1968,0.0072,-0.0122,0.0620,1.1594
676,1970,0.0356,0.0149,0.0640,1.1378
677,1972,0.0052,-0.0085,0.0466,0.9530
678,1975,0.3042,0.0699,0.4871,0.9268
679,1978,0.1312,-0.0080,0.3000,1.0894
680,1980,-0.0082,-0.0315,0.0695,1.1403
681,1984,0.4802,0.1901,0.5961,0.7956
682,1987,0.0183,-0.0994,0.2564,1.0495
683,1990,0.1789,0.0366,0.3069,1.1149
684,1993,0.1387,-0.0016,0.3024,1.0910
685,1995,-0.0158,-0.0280,0.0464,1.0983
686,1998,0.1779,0.0304,0.3152,1.0140
687,2000,0.0263,-0.0191,0.1102,0.9655
688,2002,0.0121,0.0030,0.0359,0.8867
689,2004,-0.0014,0.0051,0.0090,1.1043
690,2007,0.1359,0.0212,0.2499,1.0210
691,2010,0.1742,0.0417,0.2844,0.9739
692,2012,-0.0146,-0.0380,0.0677,1.0456
693,2014,0.1695,0.0422,0.2703,0.7775
694,2016,0.1114,0.0147,0.2122,0.9412
695,2020,0.2554,0.0130,0.5036,0.9407
696,2022,0.0361,-0.0326,0.1582,1.0467
697,2024,0.0056,-0.0199,0.0715,1.0301
698,2026,0.0344,0.0103,0.0702,1.0998
699,2029,0.1122,-0.0045,0.2544,1.0538
700,2031,-0.0024,0.0015,0.0139,1.0816
701,2035,0.3365,0.1019,0.4883,0.9578
702,2038,0.1428,-0.0125,0.3325,1.0976
703,2040,0.0001,-0.0184,0.0580,1.0549
704,2042,0.0116,-0.0051,0.0544,1.0515
705,2044,0.0062,0.0093,0.0155,1.0838
706,2046,0.0568,0.0263,0.0826,1.0813
707,2048,0.1329,0.0178,0.2499,0.9818
708,2050,-0.0076,-0.0417,0.0878,0.9848
709,2053,0.5604,0.1835,0.7718,0.9006
710,2055,-0.0090,-0.0219,0.0458,1.0033
711,2060,0.3359,0.0676,0.5559,0.9655
712,2062,-0.0204,-0.0334,0.0474,1.0744
713,2069,0.4948,0.1869,0.6346,0.9419
714,2072,0.0477,-0.0715,0.2593,1.0487
715,2075,0.0192,-0.0273,0.1144,1.0696
716,2079,0.1793,0.0511,0.2753,0.9384
717,2081,0.0205,-0.0305,0.1210,0.9487
718,2085,0.3183,0.0864,0.4831,0.9617
719,2087,0.0023,-0.0511,0.1280,1.0579
720,2090,0.2883,0.0632,0.4677,0.8722
721,2092,-0.0130,-0.0500,0.0951,1.0489
722,2094,0.1382,0.0205,0.2541,0.9341
723,2096,0.2014,0.1023,0.2157,0.8803
724,2099,0.1675,-0.0279,0.4133,1.1229
725,2101,0.0157,-0.0264,0.1056,1.0669
726,2103,0.1316,0.0016,0.2802,1.0102
727,2105,0.0328,-0.0057,0.0978,1.0393
728,2107,0.0494,0.0063,0.1063,1.0058
729,2109,0.0491,0.0209,0.0770,1.0297
730,2111,0.0836,0.0049,0.1779,1.0316
731,2114,0.2118,0.1060,0.2287,0.8545
732,2116,0.0349,-0.0541,0.1983,1.0147
733,2119,0.0611,-0.0228,0.1886,1.0386
734,2121,0.0126,0.0018,0.0429,1.0658
735,2123,0.0001,0.0018,0.0186,1.0989
736,2128,0.2157,0.0409,0.3665,0.8435
737,2130,0.0410,-0.0509,0.2057,1.0994
738,2132,0.0956,0.0163,0.1805,1.1017
739,2134,0.0858,0.0171,0.1578,1.0213
740,2136,-0.0111,-0.0183,0.0363,1.0977
741,2139,0.0913,0.0448,0.1128,0.9935
742,2141,-0.0299,-0.0351,0.0319,1.0731
743,2143,-0.0030,-0.0003,0.0159,1.0594
744,2145,-0.0064,-0.0072,0.0225,1.0465
745,2148,0.1657,0.0344,0.2812,0.9270
746,2150,0.0961,-0.0020,0.2177,1.0717
747,2152,0.0020,-0.0463,0.1183,1.0835
748,2155,0.1429,0.0475,0.2122,1.0716
749,2158,0.0260,0.0072,0.0591,1.0728
750,2160,-0.0100,-0.0277,0.0571,1.0873
751,2163,0.1403,0.0169,0.2669,1.0081
752,2165,0.0206,-0.0027,0.0677,1.0535
753,2168,0.1918,0.0333,0.3356,0.9356
754,2170,0.0603,-0.0697,0.2795,0.9770
755,2172,0.0565,0.0355,0.0612,0.9595
756,2176,0.4314,0.1363,0.6089,0.9361
757,2178,-0.0422,-0.0603,0.0574,1.0530
758,2180,0.0618,0.0380,0.0671,0.9825
759,2182,-0.0001,-0.0170,0.0548,1.0490
760,2184,-0.0026,-0.0018,0.0193,1.0474
761,2186,-0.0042,-0.0007,0.0144,1.0707
762,2188,-0.0033,-0.0175,0.0496,1.0558
763,2190,0.1015,-0.0018,0.2245,0.8924
764,2193,0.1948,0.0064,0.3962,0.9635
765,2197,0.1448,-0.0086,0.3280,1.0607
766,2199,0.1165,0.0079,0.2376,1.0174
767,2202,-0.0008,-0.0611,0.1408,1.0092
768,2206,0.2657,0.0741,0.4027,0.9686
769,2209,0.0556,-0.0137,0.1596,1.0499
770,2211,-0.0041,-0.0038,0.0205,1.0541
771,2213,-0.0000,0.0019,0.0175,1.0660
772,2215,0.0426,-0.0090,0.1242,1.0495
773,2217,0.0025,-0.0011,0.0279,1.0436
774,2219,-0.0078,-0.0015,0.0084,1.0582
775,2221,-0.0009,0.0030,0.0136,1.0716
776,2223,0.0080,-0.0236,0.0814,0.9137
777,2226,0.2302,0.1000,0.2784,0.9014
778,2228,0.0102,-0.0205,0.0818,1.0178
779,2230,-0.0010,-0.0036,0.0261,1.0405
780,2233,0.0614,0.0325,0.0776,0.9956
781,2235,-0.0350,-0.0554,0.0619,1.0654
782,2237,0.0512,0.0271,0.0680,0.9948
783,2240,0.0836,0.0231,0.1421,1.0582
784,2242,-0.0073,-0.0173,0.0415,1.0789
785,2244,0.0004,-0.0020,0.0256,1.0477
786,2246,0.0067,-0.0022,0.0398,1.0950
787,2249,0.2566,0.0092,0.5163,1.0799
788,2251,0.0344,-0.0068,0.1036,1.0586
789,2253,0.0412,-0.0047,0.1130,1.0658
790,2255,0.2138,0.0143,0.4179,0.9458
791,2257,0.1101,0.0016,0.2384,1.0704
792,2259,0.0300,0.0017,0.0780,1.0759
793,2261,0.0191,-0.0234,0.1065,1.0810
794,2263,0.0743,-0.0022,0.1744,1.0754
795,2265,0.2737,0.0457,0.4750,0.9548
796,2267,-0.0018,-0.0358,0.0891,1.0654
797,2269,0.0247,-0.0056,0.0816,1.0482
798,2271,-0.0054,-0.0019,0.0144,1.0708
799,2273,0.0124,0.0142,0.0186,1.1061
800,2276,0.1369,0.0342,0.2271,1.0857
801,2278,0.0026,-0.0091,0.0458,1.1160
802,2280,-0.0141,-0.0112,0.0166,1.1136
803,2283,0.2697,0.0250,0.5081,0.9302
804,2287,0.1938,-0.0046,0.4172,1.0198
805,2289,0.1513,0.0499,0.2218,0.9479
806,2291,-0.0056,-0.0126,0.0355,1.0740
807,2294,0.2546,0.0686,0.3914,0.9764
808,2296,-0.0234,-0.0522,0.0796,1.0954
809,2298,0.0051,0.0015,0.0288,1.0841
810,2301,0.1443,0.0252,0.2598,1.0866
811,2303,0.0008,-0.0383,0.0999,1.0839
812,2307,0.2482,0.0951,0.3258,0.9852
813,2309,0.0076,-0.0287,0.0940,1.0728
814,2311,0.0185,-0.0063,0.0713,1.0801
815,2313,0.0803,-0.0194,0.2198,1.0212
816,2315,-0.0016,-0.0586,0.1339,1.0032
817,2317,0.1031,0.0029,0.2221,1.0795
818,2319,0.0794,0.0148,0.1507,1.0754
819,2321,-0.0040,-0.0026,0.0184,1.0655
820,2323,0.1307,0.0250,0.2309,0.9808
821,2325,-0.0193,-0.0214,0.0251,1.0510
822,2327,0.0158,0.0105,0.0321,1.0684
823,2330,0.2194,0.0169,0.4251,1.0034
824,2332,0.0239,-0.0037,0.0759,1.0332
825,2334,-0.0039,-0.0038,0.0212,1.0718
826,2336,0.0846,-0.0133,0.2177,1.0968
827,2338,-0.0107,-0.0063,0.0131,1.0935
828,2340,-0.0052,0.0004,0.0105,1.0852
829,2344,0.1565,0.0476,0.2383,1.0294
830,2346,0.0144,-0.0170,0.0838,1.0539
831,2348,0.0011,-0.0057,0.0352,1.0806
832,2350,0.0343,-0.0102,0.1104,1.0712
833,2352,0.0037,0.0025,0.0232,1.0461
834,2354,-0.0131,-0.0059,0.0073,1.0875
835,2357,0.4098,0.1116,0.6142,0.8891
836,2361,0.1839,0.0318,0.3229,0.9384
837,2364,0.2995,-0.0730,0.7655,1.0234
838,2367,0.1734,0.0514,0.2635,0.9727
839,2370,0.0667,-0.0482,0.2507,1.0444
840,2373,0.0935,0.0032,0.2025,1.1036
841,2375,0.1367,-0.0985,0.4901,0.9822
842,2379,0.6329,0.2754,0.7312,0.8042
843,2381,0.2101,-0.0798,0.6020,1.1050
844,2384,0.1871,0.0040,0.3874,1.0597
845,2386,0.0489,0.0046,0.1096,1.0480
846,2388,0.0053,0.0100,0.0122,1.0815
847,2390,-0.0068,-0.0027,0.0134,1.0856
848,2392,0.0180,0.0100,0.0379,1.0894
849,2395,0.1660,0.0477,0.2577,1.0530
850,2397,-0.0153,-0.0718,0.1334,1.0187
851,2399,0.0500,0.0071,0.1049,0.9543
852,2401,-0.0007,0.0037,0.0124,1.0521
853,2404,0.3200,0.0925,0.4750,0.9974
854,2407,0.0435,0.0037,0.0995,0.9971
855,2409,-0.0107,-0.1729,0.3449,1.0274
856,2412,0.1024,0.0619,0.1017,1.0364
857,2414,-0.0045,-0.0327,0.0776,1.0603
858,2418,0.6231,0.2578,0.7458,0.7588
859,2420,0.0432,-0.0671,0.2407,1.0034
860,2422,-0.0204,-0.0181,0.0172,1.0879
861,2424,0.0525,0.0051,0.1140,0.9635
862,2429,0.4888,0.2073,0.5828,0.9869
863,2431,0.0044,-0.0963,0.2217,1.0154
864,2434,0.1051,0.0101,0.2113,1.0673
865,2437,0.2097,0.0071,0.4266,1.0743
866,2439,0.0183,-0.0053,0.0686,1.0776
867,2441,-0.0015,-0.0071,0.0328,1.0771
868,2443,0.0276,0.0204,0.0358,1.0683
869,2446,0.1095,-0.0371,0.3137,1.0243
870,2448,-0.0057,-0.0482,0.1061,1.0648
871,2450,-0.0053,0.0003,0.0095,1.0352
872,2453,0.1068,0.0199,0.1950,1.0616
873,2455,-0.0064,-0.0163,0.0415,1.0914
874,2458,0.1503,0.0258,0.2701,1.0578
875,2460,-0.0163,-0.0195,0.0280,1.0866
876,2464,0.1258,0.0193,0.2322,0.9626
877,2467,0.1817,0.0712,0.2394,0.9259
878,2469,0.2600,-0.0177,0.5747,0.9573
879,2471,0.0470,-0.0068,0.1243,0.8274
880,2473,0.0205,-0.0193,0.1000,1.0251
881,2475,-0.0060,-0.0005,0.0109,1.0934
882,2477,0.0106,-0.0136,0.0661,0.8791
883,2480,0.1543,0.0250,0.2799,1.0640
