Episode,Reward,Length,SmoothedLengthEMA
514,4.7084,155,220.7684
515,5.9486,142,216.8300
516,17.8669,109,211.4385
517,38.7752,140,207.8666
518,14.4918,125,203.7232
519,13.2068,108,198.9371
520,-26.4945,88,193.3902
521,-17.8685,84,187.9207
522,9.4273,110,184.0247
523,-23.6180,87,179.1735
524,3.9917,136,177.0148
525,-13.2260,130,174.6640
526,-40.4036,119,171.8808
527,-17.2320,84,167.4868
528,15.6626,96,163.9125
529,-13.6221,74,159.4168
530,-33.7779,131,157.9960
531,-7.8179,98,154.9962
532,20.5953,171,155.7964
533,-69.8956,126,154.3066
534,6.6455,106,151.8912
535,7.3621,110,149.7967
536,11.7868,104,147.5068
537,-6.0857,129,146.5815
538,1.9811,102,144.3524
539,-20.5227,138,144.0348
540,19.0785,138,143.7331
541,-10.8191,147,143.8964
542,10.8504,145,143.9516
543,24.7364,123,142.9040
544,-50.9636,251,148.3088
545,-112.0940,170,149.3934
546,-4.4961,132,148.5237
547,24.4140,143,148.2475
548,-2.2349,119,146.7851
549,-73.5548,108,144.8459
550,8.3445,117,143.4536
551,-32.2366,173,144.9309
552,-1.1816,106,142.9844
553,-51.3492,128,142.2351
554,-18.1281,120,141.1234
555,19.4190,126,140.3672
556,38.1682,125,139.5989
557,37.9449,99,137.5689
558,-0.9884,102,135.7905
559,-262.4287,169,137.4509
560,-18.3422,126,136.8784
561,-37.5936,130,136.5345
562,-24.4416,128,136.1078
563,8.6576,136,136.1024
564,-72.8073,104,134.4972
565,-27.4975,97,132.6224
566,21.3906,114,131.6913
567,28.8919,115,130.8567
568,-251.9228,184,133.5139
569,-20.0182,115,132.5882
570,-19.3474,86,130.2588
571,-4.7312,93,128.3958
572,64.3804,1000,171.9760
573,-9.2306,108,168.7772
574,-2.9063,103,165.4884
575,-16.2373,79,161.1640
576,37.2962,92,157.7058
577,12.8593,96,154.6205
578,37.7732,152,154.4894
579,-33.5317,138,153.6650
580,-5.6603,151,153.5317
581,33.9127,96,150.6551
582,-36.6454,109,148.5724
583,-4.6871,109,146.5938
584,-22.2375,130,145.7641
585,21.8993,156,146.2759
586,26.7927,113,144.6121
587,18.7330,140,144.3815
588,-3.2961,93,141.8124
589,-18.9360,145,141.9718
590,2.3953,125,141.1232
591,4.1568,121,140.1170
592,31.6220,119,139.0612
