UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
781,3381,0.1238,-0.0145,0.4028,1.2617
782,3384,0.1638,0.0498,0.3485,1.2051
783,3386,0.0005,0.0137,0.1012,1.2744
784,3389,0.1711,0.1016,0.2652,1.2607
785,3391,0.0090,-0.0226,0.1914,1.2822
786,3394,0.1415,0.0616,0.2851,1.2525
787,3396,-0.1781,-0.1730,0.1167,1.2676
788,3399,0.1608,-0.0478,0.5406,1.2329
789,3403,0.2670,0.1735,0.3090,1.2198
790,3406,0.1204,-0.0201,0.4105,1.2962
791,3408,-0.0517,-0.1031,0.2312,1.2833
792,3418,0.9127,0.5262,0.8792,1.0628
793,3420,-0.0437,-0.0958,0.2327,1.2850
794,3423,0.2232,0.0352,0.5000,1.2394
795,3427,0.0868,0.0424,0.2136,1.2462
796,3430,0.0034,-0.0364,0.2058,1.2616
797,3436,0.6180,0.3899,0.5764,1.2008
798,3438,-0.0367,-0.0678,0.1920,1.2983
799,3441,0.0839,-0.0212,0.3370,1.2673
800,3445,0.1017,-0.0476,0.4232,1.2458
801,3447,0.0133,-0.0102,0.1768,1.2968
802,3451,0.1291,0.0659,0.2514,1.2501
803,3454,0.3138,-0.0028,0.7601,1.2699
804,3456,-0.0498,-0.1189,0.2673,1.2908
805,3460,0.2468,0.0676,0.4847,1.2631
806,3463,0.0003,-0.0089,0.1426,1.2430
807,3465,-0.0679,-0.0715,0.1359,1.2870
808,3467,0.0297,0.0146,0.1583,1.2808
809,3469,0.0118,0.0029,0.1458,1.2807
810,3471,0.0427,0.0776,0.0563,1.2602
811,3475,0.3914,0.1123,0.6821,1.2386
812,3477,-0.1223,-0.1460,0.1754,1.2808
813,3480,0.0553,-0.0641,0.3644,1.2566
814,3482,0.0596,0.0969,0.0512,1.2578
815,3484,-0.0587,-0.0879,0.1814,1.2308
816,3486,0.1083,-0.0159,0.3711,1.2274
817,3493,0.9314,0.4004,1.1772,1.1515
818,3496,0.2788,0.1204,0.4371,1.2029
819,3499,0.0718,-0.1175,0.5001,1.2163
820,3503,0.1666,0.0580,0.3383,1.2107
821,3507,0.1667,0.0118,0.4331,1.2338
822,3511,0.2024,-0.0408,0.6101,1.2349
823,3513,0.0035,-0.0621,0.2589,1.2767
824,3517,0.3215,-0.0633,0.8904,1.2078
825,3519,0.2252,0.0071,0.5625,1.2640
826,3527,0.8076,0.4673,0.7948,1.1434
827,3531,0.1625,0.0380,0.3695,1.2050
828,3537,0.1063,-0.0836,0.4981,1.1822
829,3539,0.0039,-0.1340,0.4010,1.2520
830,3541,0.0394,-0.0352,0.2773,1.2828
831,3545,0.0222,-0.1710,0.5068,1.2036
832,3547,-0.0034,-0.0145,0.1452,1.2314
833,3549,0.2028,0.1087,0.3098,1.2158
834,3551,-0.0162,0.0059,0.0801,1.2433
835,3553,-0.0075,0.0405,0.0314,1.2734
836,3557,0.3309,0.1142,0.5555,1.2215
837,3562,0.3895,0.1736,0.5549,1.2311
838,3565,0.0430,-0.0830,0.3726,1.2072
839,3567,-0.0101,-0.0627,0.2334,1.2804
840,3571,0.1501,0.0256,0.3726,1.2338
841,3573,-0.0532,-0.1013,0.2245,1.2826
842,3576,0.0596,0.0238,0.1993,1.2774
843,3579,0.0385,0.0268,0.1517,1.2843
844,3585,0.7088,0.2640,1.0112,1.2176
845,3595,1.0885,0.5537,1.1887,1.1914
846,3597,-0.0937,-0.1836,0.3082,1.2858
847,3608,0.4161,0.2587,0.4333,1.1857
848,3610,0.2091,0.0121,0.5242,1.3013
849,3619,0.0667,0.0053,0.2403,1.1739
850,3628,0.1952,-0.0363,0.5786,1.1552
851,3631,0.1017,-0.0479,0.4282,1.2903
852,3635,0.2155,0.0730,0.4082,1.2321
853,3637,-0.0239,-0.1103,0.3022,1.2922
854,3639,0.0976,-0.0646,0.4537,1.2919
855,3644,0.5352,0.2207,0.7481,1.1910
856,3647,0.2007,-0.0205,0.5685,1.2615
857,3650,0.1184,-0.0053,0.3750,1.2775
858,3652,0.0296,-0.0264,0.2381,1.2605
859,3655,0.2176,-0.0357,0.6292,1.2256
860,3660,0.4124,0.0952,0.7529,1.1844
861,3666,0.3495,0.2029,0.4126,1.1955
862,3671,0.1812,-0.0620,0.6066,1.2033
863,3676,0.2176,0.0551,0.4427,1.1763
864,3680,0.0918,0.0023,0.3016,1.2244
865,3682,0.0133,-0.1536,0.4590,1.2505
866,3684,0.0679,-0.0063,0.2749,1.2640
867,3688,0.3903,0.2229,0.4589,1.2425
868,3691,0.1649,-0.0937,0.6405,1.2336
869,3695,0.2692,0.0599,0.5434,1.2484
