Episode,Reward,Length,SmoothedLengthEMA
358,-293.6691,58,88.6934
359,-117.1689,127,90.6087
360,-84.7126,116,91.8783
361,-116.0799,106,92.5844
362,-122.7641,98,92.8552
363,-304.5889,94,92.9124
364,-383.2112,99,93.2168
365,-318.2957,94,93.2559
366,-116.9244,65,91.8431
367,-198.8177,80,91.2510
368,-112.0228,79,90.6384
369,-247.7870,90,90.6065
370,-110.0970,119,92.0262
371,-139.9505,126,93.7249
372,-286.0947,98,93.9386
373,-81.6205,66,92.5417
374,-193.0295,111,93.4646
375,-266.2743,102,93.8914
376,-148.7256,99,94.1468
377,-67.7160,103,94.5895
378,-102.0603,97,94.7100
379,-438.7835,88,94.3745
380,-184.8417,80,93.6558
381,-244.9258,89,93.4230
382,-127.3608,115,94.5018
383,-216.7415,79,93.7267
384,-326.2152,96,93.8404
385,-137.9741,71,92.6984
386,-74.3937,84,92.2635
387,-144.9503,73,91.3003
388,-429.6393,95,91.4853
389,-189.1680,112,92.5110
390,-90.4611,88,92.2855
391,-135.9016,71,91.2212
392,-105.3143,104,91.8601
393,-159.3822,68,90.6671
394,-158.9620,98,91.0338
395,-171.4671,88,90.8821
396,-111.6314,134,93.0380
397,-143.2226,87,92.7361
398,-121.4001,94,92.7993
399,-395.6001,91,92.7093
400,-283.3755,74,91.7738
401,-288.5755,94,91.8852
402,-205.3017,97,92.1409
403,-141.0996,83,91.6839
404,-75.3233,77,90.9497
405,-331.6589,132,93.0022
406,-403.1006,95,93.1021
407,-123.3841,66,91.7470
408,-255.0869,97,92.0096
409,-52.1205,56,90.2091
410,11.5517,94,90.3987
411,-333.6408,92,90.4787
412,-96.4862,102,91.0548
413,-151.5255,82,90.6021
414,-129.5843,81,90.1220
415,-100.1644,83,89.7659
416,-109.8930,110,90.7776
417,-78.4637,61,89.2887
418,-165.6350,88,89.2243
419,-87.8005,61,87.8130
420,-243.8673,86,87.7224
421,-51.2818,151,90.8863
422,-159.2116,73,89.9920
423,-127.4580,80,89.4924
424,-195.8084,78,88.9177
425,-104.3539,85,88.7219
426,-143.8336,110,89.7858
427,-244.9895,110,90.7965
428,-107.1301,80,90.2567
429,-335.2382,102,90.8438
430,-178.0956,82,90.4016
431,-167.5078,64,89.0815
432,-100.2890,77,88.4775
433,-105.6658,94,88.7536
434,-155.9486,82,88.4159
435,-66.2472,111,89.5451
436,-196.9224,80,89.0679
437,-56.3088,92,89.2145
438,-191.7273,94,89.4537
439,-109.9436,99,89.9311
440,-475.4806,103,90.5845
441,-118.7049,72,89.6553
442,-85.1045,77,89.0225
443,-264.6248,74,88.2714
444,-357.6469,98,88.7578
445,-137.6171,90,88.8199
446,-294.6211,103,89.5289
447,-142.6678,96,89.8525
448,-83.6431,66,88.6599
449,-105.3786,113,89.8769
450,-288.9391,71,88.9330
451,-232.9311,145,91.7364
452,-102.4718,78,91.0496
453,-254.1641,75,90.2471
454,-106.4667,64,88.9347
455,-193.1232,124,90.6880
456,12.4973,78,90.0536
457,-94.1241,91,90.1009
458,-155.7228,106,90.8959
459,-93.7121,79,90.3011
460,-95.7226,64,88.9860
461,-422.2400,78,88.4367
462,-14.0943,114,89.7149
463,-42.5579,74,88.9291
464,-217.6998,76,88.2827
465,-113.5493,87,88.2185
466,48.1866,96,88.6076
467,-158.7302,95,88.9272
468,-170.9379,93,89.1309
469,-121.1854,60,87.6743
470,-114.9201,116,89.0906
471,-121.0367,118,90.5361
472,-299.3749,83,90.1593
473,-318.4752,105,90.9013
474,-407.5566,87,90.7063
475,-132.6527,74,89.8709
476,-329.2282,87,89.7274
477,-24.9978,112,90.8410
478,-151.0236,71,89.8490
479,-245.6003,75,89.1065
480,-154.0571,105,89.9012
481,-194.4664,86,89.7061
482,-282.4086,71,88.7708
483,-334.6333,76,88.1323
484,-320.5513,103,88.8757
485,-227.0274,115,90.1819
486,-221.4327,84,89.8728
487,-85.7282,64,88.5792
488,-61.1899,121,90.2002
489,-144.7000,115,91.4402
490,-84.1469,72,90.4682
491,-259.2224,100,90.9448
492,-382.7671,96,91.1975
493,-113.1216,82,90.7377
494,-252.1531,106,91.5008
495,-141.2323,114,92.6257
496,-110.7954,87,92.3444
497,-64.1413,67,91.0772
498,-112.2955,119,92.4734
499,-176.1922,86,92.1497
500,-65.0692,90,92.0422
501,-94.0227,61,90.4901
502,-454.5843,92,90.5656
503,-274.0468,70,89.5373
504,-106.7367,71,88.6104
505,-210.2446,96,88.9799
506,-99.3088,60,87.5309
507,-20.1483,140,90.1544
508,-119.4867,60,88.6467
509,-36.4189,74,87.9143
510,-161.9441,67,86.8686
511,-204.8923,123,88.6752
512,-114.7410,93,88.8914
513,-380.9214,99,89.3969
514,-253.5706,93,89.5770
515,-151.5029,101,90.1482
516,-329.4763,99,90.5908
517,-130.6772,107,91.4112
518,-221.5129,91,91.3907
519,-106.0828,88,91.2211
520,-55.4707,95,91.4101
521,-232.9019,86,91.1396
522,-136.9977,68,89.9826
523,-239.8684,64,88.6835
524,-266.5484,104,89.4493
525,-125.4175,110,90.4768
526,-21.8635,124,92.1530
527,-61.8262,59,90.4953
528,-87.1733,69,89.4206
529,-120.1603,64,88.1495
530,-185.4228,119,89.6921
531,-90.2783,75,88.9575
532,-474.0904,114,90.2096
533,-121.3313,120,91.6991
534,-109.9615,73,90.7641
535,-133.7958,75,89.9759
536,-45.8518,60,88.4771
537,-377.5921,89,88.5033
538,-84.5000,76,87.8781
539,-248.1616,112,89.0842
540,-249.0846,101,89.6800
541,-237.8925,111,90.7460
542,-415.4278,107,91.5587
543,-107.8704,71,90.5308
544,-138.9505,94,90.7042
545,-142.5023,82,90.2690
546,-361.5828,101,90.8056
547,-121.0239,114,91.9653
548,-319.5636,86,91.6670
549,-128.9824,77,90.9337
550,-172.8015,69,89.8370
551,-182.9688,117,91.1951
552,-114.8145,73,90.2854
553,-139.1826,93,90.4211
554,-128.1168,67,89.2501
555,-377.5382,96,89.5876
556,-100.3917,67,88.4582
557,-107.4964,61,87.0853
558,-200.2541,70,86.2310
559,-110.5666,92,86.5195
560,-128.9667,97,87.0435
561,-200.8970,109,88.1413
562,-268.7646,100,88.7342
563,-167.3786,111,89.8475
564,-112.0312,90,89.8552
565,-85.0904,83,89.5124
566,-153.1548,92,89.6368
567,-103.2055,66,88.4549
568,-229.7395,82,88.1322
