UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
61,571,0.1637,-0.0138,0.3785,1.1713
62,573,0.3310,-0.1303,0.9461,1.1759
63,576,0.5507,0.3491,0.4264,1.1540
64,580,0.2458,-0.0130,0.5412,1.1692
65,583,0.4841,0.1492,0.6930,1.1693
66,585,-0.0466,-0.2410,0.4127,1.1954
67,587,0.0773,-0.0441,0.2671,1.2119
68,589,0.3239,0.0510,0.5695,1.1819
69,593,0.4954,0.1605,0.6933,1.1633
70,595,0.1216,-0.0851,0.4372,1.1830
71,597,0.0831,-0.0791,0.3480,1.1849
72,599,0.0891,-0.0196,0.2409,1.1753
73,601,0.1035,0.0197,0.1907,1.1608
74,603,0.0485,-0.0227,0.1657,1.1646
75,607,1.1420,0.4485,1.4098,1.1389
76,611,0.4837,0.1243,0.7416,1.1388
77,613,0.0944,-0.1400,0.4914,1.1337
78,615,0.0382,-0.1337,0.3667,1.1430
79,617,0.1637,-0.0526,0.4552,1.1316
80,619,0.4040,0.1198,0.5909,1.1349
81,621,-0.0283,-0.1120,0.1895,1.1132
82,625,0.6049,0.1978,0.8355,1.0542
83,628,0.2870,0.0273,0.5415,1.1117
84,631,0.3165,0.0255,0.6040,1.1027
85,634,0.3655,0.0043,0.7445,1.1092
86,636,0.4099,0.1850,0.4718,1.1034
87,638,-0.0516,-0.2410,0.4010,1.1101
88,641,0.4247,0.0951,0.6805,1.0627
89,644,0.4785,0.1827,0.6135,1.1059
90,646,0.0054,-0.1797,0.3922,1.0969
91,648,0.0641,-0.0544,0.2591,1.1003
92,650,0.0791,-0.0174,0.2152,1.1104
93,652,0.5431,-0.0034,1.1149,1.1032
94,656,0.7137,0.3490,0.7505,1.0636
95,659,0.2340,-0.0379,0.5652,1.0772
96,661,0.1702,-0.1662,0.6934,1.0342
97,663,0.1729,-0.0365,0.4395,1.0343
98,665,0.1996,0.0330,0.3539,1.0384
99,668,0.2632,0.0122,0.5224,1.0133
100,670,0.2295,-0.0026,0.4846,1.0130
101,672,0.0693,-0.0990,0.3570,1.0246
102,674,0.3051,-0.0139,0.6599,1.0938
103,676,0.1047,-0.0185,0.2677,1.0626
104,680,0.6410,0.1911,0.9211,1.0612
105,682,0.0496,-0.1231,0.3666,1.0589
106,684,0.1719,-0.0167,0.3987,1.0770
107,687,0.4682,0.0814,0.7942,1.0325
108,689,0.1758,0.0089,0.3551,1.0733
109,691,-0.0222,-0.1208,0.2188,1.0806
110,693,0.1669,-0.0203,0.3956,1.0557
111,696,0.5575,0.1999,0.7367,1.0743
