UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
273,1616,0.3526,-0.0468,0.8185,0.9822
274,1618,0.1966,-0.0985,0.6097,0.9725
275,1620,0.3571,0.0087,0.7169,1.0044
276,1622,0.4069,0.0711,0.6912,0.9830
277,1624,0.2690,-0.0626,0.6826,0.9673
278,1626,0.3901,0.0496,0.7011,1.0040
279,1628,0.3746,0.0194,0.7318,1.0704
280,1630,0.2835,-0.0066,0.6001,0.9959
281,1632,0.3139,-0.0960,0.8398,0.9985
282,1634,0.3778,0.0355,0.7047,1.0059
283,1636,0.3782,0.0081,0.7612,1.0575
284,1638,0.3971,0.0786,0.6566,0.9845
285,1640,0.2887,-0.0582,0.7137,0.9874
286,1642,0.1686,-0.1742,0.7065,1.0496
287,1644,0.2814,0.0360,0.5114,1.0342
288,1646,0.4408,0.1119,0.6783,1.0163
289,1648,0.2138,-0.0684,0.5843,0.9899
290,1650,0.2889,-0.0191,0.6356,0.9779
291,1652,0.2914,-0.0128,0.6290,1.0341
292,1654,0.3814,0.0527,0.6783,1.0433
293,1656,0.3556,-0.0321,0.7961,1.0368
294,1658,0.2832,-0.0077,0.6025,1.0310
295,1660,0.2823,0.0206,0.5441,1.0365
296,1662,0.2922,0.0111,0.5823,1.0106
297,1664,0.2540,-0.0478,0.6236,1.0006
298,1666,0.2535,-0.0024,0.5314,0.9771
299,1668,0.2804,-0.0370,0.6554,1.0315
300,1670,0.3330,0.0667,0.5530,1.0135
301,1672,0.2915,0.0314,0.5398,0.9791
302,1674,0.1149,-0.1812,0.6127,1.0194
303,1676,0.2998,0.0190,0.5816,0.9986
304,1678,0.2665,0.0039,0.5447,0.9820
305,1680,0.2027,-0.0438,0.5129,1.0003
306,1682,0.2950,0.0548,0.5003,0.9981
307,1684,0.2635,-0.0049,0.5563,0.9791
308,1686,0.3092,0.0283,0.5812,0.9734
309,1688,0.1480,-0.0889,0.4934,0.9830
310,1690,0.3480,0.0740,0.5679,0.9965
311,1692,0.2606,-0.0021,0.5451,0.9871
312,1694,0.2010,-0.0473,0.5164,0.9908
313,1696,0.3706,0.0964,0.5681,0.9902
314,1698,0.1583,-0.1065,0.5490,0.9698
315,1700,0.3633,0.0164,0.7122,0.9211
316,1702,0.3560,-0.0071,0.7457,0.9706
317,1704,0.3416,-0.0136,0.7311,1.0335
318,1706,0.4191,0.0266,0.8051,1.0079
319,1708,0.3200,0.0260,0.6073,0.9654
320,1710,0.2003,-0.0926,0.6049,0.9547
321,1712,0.3906,0.0046,0.7922,1.0047
322,1714,0.3445,0.0193,0.6709,1.0204
323,1716,0.1937,-0.0188,0.4449,0.9924
324,1718,0.3251,0.0102,0.6491,0.9683
325,1720,0.2374,-0.0553,0.6059,1.0272
326,1722,0.3303,0.0967,0.4864,0.9629
327,1724,0.3133,-0.0422,0.7308,0.9900
328,1726,0.2440,-0.0021,0.5120,0.9903
329,1728,0.2929,0.0649,0.4751,0.9524
330,1730,0.2279,-0.0904,0.6563,0.9787
331,1732,0.2865,0.0225,0.5481,1.0111
332,1734,0.3295,-0.0288,0.7368,1.0126
333,1736,0.3457,0.0177,0.6759,0.9897
334,1738,0.3795,-0.0568,0.8925,0.9959
335,1740,0.3451,0.0213,0.6685,1.0512
336,1742,0.3093,0.0064,0.6268,1.0515
337,1744,0.3164,0.0359,0.5815,1.0253
338,1746,0.5244,0.0778,0.9124,0.9605
339,1748,0.2355,-0.0068,0.5031,0.9265
340,1750,0.1112,-0.1958,0.6337,0.9867
341,1752,0.2146,-0.0911,0.6316,1.0115
342,1754,0.3201,0.0839,0.4928,1.0242
343,1756,0.2727,-0.0118,0.5893,1.0143
344,1758,0.2872,0.0398,0.5146,0.9913
345,1760,0.2109,-0.0255,0.4925,0.9772
346,1762,0.3422,0.0827,0.5381,0.9550
347,1764,0.2029,-0.1425,0.7105,0.9909
348,1766,0.3937,0.0095,0.7887,1.0078
349,1768,0.3536,0.0232,0.6814,1.0291
350,1770,0.1799,-0.0353,0.4506,1.0063
351,1772,0.2797,0.0230,0.5340,1.0323
352,1774,0.5589,0.0636,1.0100,0.9702
353,1776,0.2433,-0.0329,0.5713,0.9457
354,1778,0.2766,-0.0216,0.6161,0.9809
355,1780,0.2951,0.0198,0.5709,1.0095
356,1782,0.2538,0.0577,0.4113,0.9611
357,1784,0.2622,-0.0404,0.6245,0.9643
358,1786,0.4150,-0.0442,0.9380,0.9742
359,1788,0.4690,0.0210,0.9151,0.9614
360,1790,0.2641,-0.0069,0.5624,1.0261
361,1792,0.3999,0.0935,0.6327,0.9912
362,1794,0.2007,-0.0292,0.4796,0.9891
363,1796,0.3259,0.0248,0.6222,0.9935
364,1798,0.2758,-0.0155,0.6030,1.0251
365,1800,0.3189,0.0377,0.5815,0.9534
366,1802,0.2394,-0.0201,0.5385,0.9830
367,1804,0.2434,0.0152,0.4762,0.9916
368,1806,0.2661,0.0092,0.5332,0.9679
369,1808,0.2358,-0.0321,0.5547,0.9461
370,1810,0.1250,-0.1387,0.5472,0.9939
371,1812,0.3838,0.0883,0.6117,1.0312
372,1814,0.2407,-0.0283,0.5586,1.0351
373,1816,0.3097,0.0327,0.5739,0.9974
374,1818,0.2124,0.0016,0.4408,0.9645
375,1820,0.1997,-0.0294,0.4778,0.9802
376,1822,0.2890,0.0198,0.5576,0.9589
377,1824,0.1736,-0.0484,0.4633,0.9655
378,1826,0.2769,0.0352,0.5034,1.0007
379,1828,0.2331,-0.0556,0.5975,1.0034
380,1830,0.3717,0.1365,0.4899,0.9763
381,1832,0.1336,-0.0667,0.4196,0.9489
382,1834,0.2304,0.0209,0.4390,0.9988
383,1836,0.3092,-0.0471,0.7325,0.9868
384,1839,0.6599,0.2071,0.9247,0.9582
385,1841,0.2028,-0.0320,0.4898,1.0023
386,1843,0.2981,-0.0185,0.6529,0.9860
387,1845,0.2827,0.0419,0.5014,0.9986
388,1847,0.2109,-0.0012,0.4436,0.9655
389,1849,0.2510,-0.0148,0.5506,0.9520
390,1851,0.2083,-0.0167,0.4705,1.0221
391,1853,0.2076,-0.0208,0.4768,1.0061
