UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
299,1561,0.2855,-0.0147,0.6147,0.7176
300,1565,0.1585,-0.1397,0.6080,0.5867
301,1569,0.4179,0.0964,0.6560,0.6463
302,1576,0.6673,0.1711,1.0061,0.6742
303,1582,0.3844,0.0844,0.6144,0.7123
304,1584,0.1206,-0.7761,1.8057,0.6172
305,1591,0.3690,0.0410,0.6692,0.6652
306,1597,0.3463,-0.0024,0.7101,0.6338
307,1604,0.3018,-0.0324,0.6815,0.6561
308,1610,0.1931,-0.0050,0.4101,0.6933
309,1616,0.4891,0.0533,0.8842,0.6304
310,1622,0.2708,0.0131,0.5284,0.6491
311,1629,0.2233,-0.0509,0.5622,0.6907
312,1634,0.3520,-0.0169,0.7526,0.7368
313,1641,0.2746,-0.0168,0.5968,0.7003
314,1647,0.2754,0.0190,0.5268,0.7007
315,1652,0.4615,0.0412,0.8551,0.7270
316,1658,0.1987,-0.1097,0.6325,0.7788
317,1661,0.2923,-0.0192,0.6368,0.6876
318,1667,0.5046,0.1521,0.7181,0.6501
319,1673,0.5034,0.1532,0.7143,0.6916
320,1680,0.2605,-0.1309,0.7950,0.6116
321,1687,0.2923,-0.0073,0.6127,0.6812
322,1692,0.3312,-0.0333,0.7416,0.6222
323,1698,0.3832,0.0595,0.6620,0.7322
324,1704,0.2246,-0.0281,0.5188,0.6670
325,1711,0.1471,-0.0224,0.3523,0.6610
326,1715,0.0831,-0.1587,0.4968,0.6627
327,1722,0.5401,0.2770,0.5403,0.6968
328,1729,0.3444,0.1083,0.4854,0.6566
329,1733,-0.0337,-0.3103,0.5638,0.5277
330,1740,0.2615,0.0871,0.3621,0.6598
331,1747,0.1414,-0.0153,0.3270,0.6839
332,1751,0.0206,-0.2390,0.5318,0.6310
333,1758,0.4650,0.2537,0.4366,0.6956
334,1762,0.1660,-0.1671,0.6828,0.8270
335,1769,0.3520,0.0921,0.5339,0.6999
336,1774,-0.1292,-0.3156,0.3897,0.8493
337,1781,0.5466,0.3022,0.5033,0.7205
338,1787,0.3317,-0.0285,0.7343,0.6998
339,1793,0.2329,0.0085,0.4619,0.6638
340,1801,0.3593,-0.0076,0.7488,0.7520
341,1805,-0.0371,-0.3273,0.5944,0.7005
342,1812,1.1752,0.5971,1.1697,0.6724
343,1819,0.5778,0.1560,0.8575,0.7017
344,1825,0.2719,-0.1270,0.8105,0.6421
345,1832,0.0716,-0.2924,0.7413,0.6726
346,1840,0.4175,0.0499,0.7493,0.7071
347,1846,0.4498,0.1380,0.6376,0.7006
