Episode,Reward,Length,SmoothedLengthEMA
704,-9.9536,133,695.7818
705,57.2303,1000,710.9927
706,-7.0076,146,682.7431
707,110.6716,1000,698.6059
708,33.8948,1000,713.6756
709,70.5771,1000,727.9919
710,50.5131,177,700.4423
711,95.5473,1000,715.4202
712,17.4404,174,688.3491
713,25.6257,160,661.9317
714,70.1803,1000,678.8351
715,-60.0470,1000,694.8934
716,135.9361,1000,710.1487
717,55.7237,1000,724.6413
718,-22.6187,169,696.8592
719,51.4364,1000,712.0162
720,-22.5070,214,687.1154
721,122.7877,1000,702.7596
722,46.6966,193,677.2717
723,-168.5679,473,667.0581
724,-119.8117,465,656.9552
725,69.2096,1000,674.1074
726,52.2908,1000,690.4020
727,-9.7069,203,666.0319
728,101.7482,1000,682.7303
729,64.8839,172,657.1938
730,-103.7763,140,631.3341
731,147.9083,1000,649.7674
732,142.2320,1000,667.2791
733,21.5767,178,642.8151
734,10.8476,1000,660.6744
735,103.1967,1000,677.6406
736,-133.9857,358,661.6586
737,80.2230,187,637.9257
738,28.5472,1000,656.0294
739,95.5383,1000,673.2279
740,-143.6200,563,667.7165
741,-139.1844,452,656.9307
742,-218.7568,696,658.8842
743,151.0236,1000,675.9400
744,28.7238,1000,692.1430
745,14.3114,176,666.3358
746,-205.3987,903,678.1690
747,111.3498,1000,694.2606
748,214.5743,989,708.9975
749,91.1983,1000,723.5477
750,167.9102,1000,737.3703
751,63.8473,1000,750.5018
752,16.9116,217,723.8267
753,3.8795,1000,737.6353
754,76.2020,1000,750.7536
755,140.1055,1000,763.2159
756,119.2586,1000,775.0551
757,86.6493,1000,786.3023
758,180.2294,1000,796.9872
759,-199.0576,170,765.6379
760,43.3815,139,734.3060
761,128.9629,1000,747.5907
762,130.4484,1000,760.2111
763,121.7095,1000,772.2006
764,-11.1500,642,765.6906
765,99.5328,1000,777.4060
766,160.5158,1000,788.5357
767,131.6232,1000,799.1089
768,67.0363,1000,809.1535
769,113.7353,1000,818.6958
770,129.2293,1000,827.7610
771,142.8784,1000,836.3730
772,186.8275,1000,844.5543
773,115.4952,1000,852.3266
774,119.3519,1000,859.7103
775,106.4814,1000,866.7248
776,136.5323,1000,873.3885
777,47.3967,207,840.0691
778,158.1008,1000,848.0656
779,169.8807,1000,855.6624
780,-2.9118,183,822.0292
781,56.3245,182,790.0278
782,265.4589,372,769.1264
783,24.4599,210,741.1701
784,10.6825,190,713.6116
785,4.9341,194,687.6310
786,-17.4619,182,662.3494
787,-42.6135,176,638.0320
788,10.0894,166,614.4304
789,135.8347,1000,633.7089
790,174.8634,1000,652.0234
791,152.8592,1000,669.4222
792,240.3274,464,659.1511
793,139.2083,1000,676.1936
794,89.4749,1000,692.3839
795,-52.1227,200,667.7647
796,108.3233,1000,684.3765
797,198.5432,517,676.0076
798,35.5241,178,651.1073
799,147.9011,1000,668.5519
800,153.6604,1000,685.1243
801,21.1436,257,663.7181
802,133.6766,1000,680.5322
803,137.4116,1000,696.5056
804,89.0830,1000,711.6803
805,230.3610,506,701.3963
806,-7.3264,211,676.8765
807,121.2999,1000,693.0326
808,60.2174,1000,708.3810
809,0.5448,220,683.9620
810,159.4238,1000,699.7639
811,7.1700,221,675.8257
