UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
711,3390,0.1949,-0.1201,0.6482,0.9181
712,3392,0.4413,0.0325,0.8359,0.9158
713,3395,0.4669,0.0913,0.7697,0.9276
714,3397,0.3485,-0.0573,0.8304,0.9371
715,3402,0.5866,0.2226,0.7468,0.9374
716,3405,0.3161,-0.0828,0.8166,0.9377
717,3409,0.4634,0.0021,0.9369,0.7093
718,3413,0.4171,-0.0600,0.9676,0.6654
719,3415,0.1806,-0.1582,0.6974,0.9921
720,3418,0.4207,0.0457,0.7670,0.8442
721,3420,0.4063,0.0051,0.8199,0.8776
722,3422,0.2862,0.0296,0.5275,0.7152
723,3426,0.8299,0.3222,1.0342,0.9442
724,3429,0.4005,0.0121,0.7971,1.0066
725,3432,0.2852,-0.0909,0.7705,0.9235
726,3435,0.3538,-0.0478,0.8227,0.9693
727,3438,0.4136,-0.0108,0.8676,0.9389
728,3440,0.2385,-0.0605,0.6183,1.0188
729,3443,0.3507,0.0118,0.6927,0.7488
730,3446,0.7373,0.2161,1.0596,0.8632
731,3448,0.1970,-0.0976,0.6058,0.8333
732,3450,0.3884,-0.0353,0.8651,0.8878
733,3453,0.5847,0.0792,1.0289,0.8963
734,3456,0.3031,-0.0465,0.7167,0.8666
735,3458,0.3336,-0.0598,0.8041,0.8701
736,3461,0.3647,0.0303,0.6850,0.8143
737,3463,0.3258,-0.0174,0.7049,0.9220
738,3466,0.6902,0.1281,1.1407,0.8266
739,3469,0.4412,-0.0763,1.0517,0.8361
740,3472,0.3159,-0.1362,0.9225,0.9178
741,3475,0.3717,-0.0840,0.9291,0.8794
742,3477,0.4025,0.0225,0.7762,0.8148
743,3480,0.4662,0.0838,0.7790,0.7064
744,3482,0.3239,0.0170,0.6310,0.8615
745,3484,0.3529,0.1030,0.5191,0.9712
746,3487,0.6604,0.1500,1.0398,0.9552
