UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
485,1377,-0.0139,-0.1393,0.2710,1.0129
486,1379,0.2858,0.2013,0.1886,0.9878
487,1381,0.0666,0.0458,0.0620,1.0154
488,1383,-0.0722,-0.0813,0.0385,1.0186
489,1385,-0.0029,-0.0430,0.0973,0.8513
490,1387,0.2589,0.1856,0.1650,0.9184
491,1389,-0.0379,-0.0604,0.0658,1.0443
492,1391,-0.0121,-0.0099,0.0164,1.0411
493,1393,0.0681,0.0276,0.1008,0.9866
494,1395,0.0145,-0.0003,0.0491,0.9830
495,1397,-0.0098,-0.0095,0.0198,1.0119
496,1399,0.1015,0.0396,0.1434,0.9785
497,1401,0.2102,0.0007,0.4366,0.8776
498,1403,0.0485,0.0249,0.0673,0.9992
499,1405,-0.0279,-0.0519,0.0673,0.9717
500,1407,0.0474,0.0405,0.0338,1.0011
501,1409,-0.0558,-0.0813,0.0710,1.0019
502,1411,0.0755,0.0134,0.1430,0.9425
503,1413,0.0624,0.0474,0.0491,0.9532
504,1415,0.0266,0.0069,0.0588,0.9702
505,1418,0.1971,0.0217,0.3713,1.0223
506,1420,-0.0339,-0.0554,0.0638,1.0308
507,1422,0.0922,0.0893,0.0266,1.0356
508,1424,0.0371,0.0085,0.0767,0.9777
509,1426,-0.0216,-0.0203,0.0176,1.0156
510,1428,-0.0232,-0.0486,0.0701,0.9654
511,1430,0.3537,0.2010,0.3228,0.8735
512,1432,0.0309,0.0122,0.0576,1.0029
513,1434,-0.0531,-0.0733,0.0604,0.9942
514,1436,0.2227,0.1180,0.2298,1.0161
515,1438,-0.0439,-0.0545,0.0415,1.0147
516,1440,-0.0105,-0.0458,0.0906,1.0087
517,1443,0.9041,0.4375,0.9517,0.9327
518,1445,0.0148,-0.0228,0.0958,1.0326
519,1447,-0.0060,-0.0469,0.1022,1.0237
520,1449,-0.0330,-0.0490,0.0530,1.0508
521,1451,0.0673,0.0523,0.0495,0.9771
522,1453,0.1662,-0.0091,0.3697,0.9600
523,1455,0.0237,-0.0427,0.1532,1.0139
524,1458,0.3239,0.1195,0.4282,0.9647
525,1460,-0.0099,-0.0777,0.1565,1.0351
526,1462,0.0251,-0.0461,0.1637,1.0620
527,1464,0.0408,0.0230,0.0566,1.0523
528,1466,0.0883,0.0463,0.1049,1.0517
529,1468,0.3053,0.1402,0.3494,0.9597
530,1470,0.1275,-0.0350,0.3430,0.9022
531,1472,-0.0749,-0.0761,0.0231,1.0382
532,1475,0.2345,0.0854,0.3191,1.0412
533,1477,0.0955,-0.0015,0.2149,1.0457
534,1480,0.1795,0.0285,0.3226,1.0272
535,1483,0.0263,-0.1927,0.4577,0.9815
536,1486,0.2259,0.1108,0.2505,1.0134
537,1489,0.2020,0.0518,0.3208,1.0259
538,1492,0.0853,-0.0464,0.2831,0.9862
539,1494,-0.0029,-0.0849,0.1849,1.0461
540,1496,0.2246,0.0934,0.2837,1.0666
541,1500,0.4370,0.0409,0.8114,0.9600
542,1505,0.3584,0.0985,0.5392,0.9679
543,1508,0.0423,-0.2152,0.5352,1.0023
544,1511,0.2774,0.0358,0.5022,0.9549
545,1513,0.0853,0.0075,0.1760,1.0232
546,1516,0.2118,0.0660,0.3118,1.0086
547,1519,0.1210,-0.0098,0.2804,0.9422
548,1521,0.0052,-0.1689,0.3661,0.8985
549,1523,0.1354,0.0453,0.2011,1.0455
550,1525,0.1587,0.0388,0.2607,1.0505
551,1527,0.0852,0.0290,0.1322,0.9847
552,1529,-0.0320,-0.0662,0.0880,0.9864
553,1531,0.1374,0.0697,0.1549,0.9686
554,1536,1.0371,0.4408,1.2102,0.8803
555,1539,0.2310,-0.1020,0.6843,0.9123
556,1543,0.2539,-0.0358,0.5981,0.9272
557,1546,0.2750,0.0897,0.3892,0.9255
558,1551,0.3384,0.1000,0.4957,0.9456
559,1553,0.0485,-0.0706,0.2583,1.0006
560,1556,0.0878,-0.0037,0.2028,0.9899
561,1559,0.3317,-0.0099,0.7035,1.0127
562,1562,0.1923,-0.0394,0.4843,1.0474
563,1569,0.8803,0.3578,1.0622,0.8651
564,1578,0.6516,0.3236,0.6753,0.9666
565,1580,0.0208,-0.2231,0.5091,1.0625
566,1583,0.0929,-0.1503,0.5074,1.0411
567,1585,0.0085,-0.1101,0.2555,0.9215
568,1587,0.0642,0.0203,0.1089,1.0553
569,1589,0.0285,-0.0072,0.0926,1.0550
570,1592,0.2468,0.0892,0.3351,0.9975
571,1594,-0.0716,-0.1055,0.0886,1.0393
572,1596,0.1238,0.0508,0.1661,1.0016
573,1598,-0.0572,-0.0737,0.0537,1.0317
574,1600,-0.0224,-0.0760,0.1280,1.0477
575,1602,0.1160,0.0801,0.0923,1.0227
576,1605,0.2005,0.1137,0.1925,0.9477
577,1607,0.0671,-0.1197,0.3907,0.8579
578,1609,0.0129,-0.0059,0.0572,0.9754
579,1612,0.3033,0.2442,0.1376,0.9623
580,1615,0.0551,0.0363,0.0569,0.9606
581,1617,-0.1011,-0.1369,0.0890,0.8698
582,1619,-0.0315,-0.0640,0.0854,1.0206
583,1621,0.0982,0.0811,0.0539,0.9872
584,1623,0.0285,0.0322,0.0133,1.0385
585,1626,0.3021,0.0694,0.4842,0.9381
586,1629,0.1742,-0.0610,0.4915,1.0519
587,1631,0.0844,0.0294,0.1300,0.9983
588,1633,0.0713,-0.0383,0.2381,0.9462
589,1635,-0.0218,-0.0302,0.0375,1.0355
590,1637,0.1102,0.0079,0.2238,0.9549
591,1639,0.0476,0.0391,0.0384,1.0652
592,1641,-0.0205,-0.0263,0.0326,1.0406
593,1643,-0.0228,-0.0289,0.0331,1.0477
594,1645,0.0850,0.0279,0.1347,1.0197
595,1648,0.2066,0.1614,0.1101,0.9946
596,1651,0.0191,-0.0897,0.2376,0.9933
597,1653,0.0495,-0.1031,0.3244,0.9611
598,1656,0.2973,0.1013,0.4123,1.0054
599,1658,0.0751,0.0212,0.1283,1.0274
600,1660,0.0018,-0.0584,0.1404,1.0054
601,1662,0.0231,-0.0493,0.1649,1.0065
602,1666,0.6028,0.3298,0.5651,0.9588
603,1668,0.0497,0.0319,0.0530,0.8759
604,1670,-0.0763,-0.0784,0.0250,1.0381
605,1672,0.0027,-0.0016,0.0299,1.0621
606,1675,0.1986,0.0821,0.2540,1.0446
607,1677,0.1439,0.0738,0.1589,0.9333
608,1679,-0.0768,-0.0994,0.0664,1.0549
609,1681,0.0842,0.0247,0.1392,1.0047
610,1684,0.5630,0.2971,0.5484,0.8361
611,1686,-0.0972,-0.1339,0.0940,1.0314
612,1688,0.1593,-0.0733,0.4829,0.8940
613,1691,0.3085,0.0879,0.4575,0.8160
614,1693,0.1088,-0.0185,0.2747,1.0026
615,1696,0.2518,0.1251,0.2712,0.8817
616,1698,-0.1150,-0.1354,0.0609,1.0044
617,1700,-0.0539,-0.0815,0.0746,0.9735
618,1702,0.1221,0.0873,0.0898,1.0162
619,1704,0.1146,0.0089,0.2256,0.7106
620,1706,0.1254,0.0571,0.1536,0.8516
621,1708,-0.0090,-0.0953,0.1921,0.9750
622,1710,0.0434,0.0354,0.0358,0.9914
623,1714,0.8393,0.3746,0.9457,0.8130
624,1716,-0.0548,-0.0659,0.0429,1.0379
625,1718,-0.0051,-0.0095,0.0297,1.0412
626,1720,-0.0170,-0.0173,0.0208,1.0112
627,1722,0.0226,0.0129,0.0405,1.0532
628,1724,0.0480,0.0369,0.0430,1.0414
629,1727,0.0203,-0.0460,0.1532,1.0277
630,1729,-0.0285,-0.0318,0.0251,0.9251
631,1731,0.3683,0.1717,0.4102,0.8530
632,1734,0.1170,0.0596,0.1299,0.7557
633,1736,0.0667,-0.0366,0.2257,0.9653
634,1738,-0.0341,-0.0304,0.0134,1.0351
635,1740,0.0431,0.0315,0.0437,1.0193
636,1742,-0.0047,-0.0089,0.0287,1.0119
637,1744,0.2343,-0.0081,0.5022,0.8701
638,1746,-0.0288,-0.0352,0.0338,1.0512
639,1748,0.0225,0.0093,0.0462,0.9914
640,1752,0.6160,0.3133,0.6250,0.9813
641,1755,0.1338,-0.1059,0.5001,1.0319
642,1757,0.0692,-0.0310,0.2215,1.0527
643,1759,0.1229,0.0384,0.1905,1.0726
644,1761,0.0703,-0.0094,0.1790,0.9880
645,1763,0.0834,-0.0186,0.2248,1.0402
646,1765,0.1326,0.0852,0.1141,0.9595
647,1767,-0.0653,-0.0885,0.0676,1.0511
648,1769,0.0328,0.0018,0.0822,1.0154
649,1772,0.1953,0.0823,0.2460,1.0105
650,1774,-0.0005,-0.0333,0.0856,1.0005
651,1776,-0.0359,-0.0571,0.0638,1.0642
652,1779,0.4268,0.1784,0.5154,0.9222
653,1781,0.0137,-0.0249,0.0981,1.0424
654,1783,0.1077,0.0079,0.2201,1.0307
655,1785,-0.0052,-0.0288,0.0663,0.9496
656,1787,0.0156,-0.0060,0.0647,1.0770
657,1789,-0.0236,-0.0647,0.1039,1.0872
658,1791,0.0614,0.0505,0.0429,1.0527
