Episode,Reward,Length,SmoothedLengthEMA
692,1.4193,123,940.4079
693,166.5811,1000,943.3875
694,37.2849,149,903.6681
695,135.4286,1000,908.4847
696,161.4162,1000,913.0605
697,124.8533,1000,917.4075
698,19.9448,96,876.3371
699,59.7985,1000,882.5203
700,195.2703,1000,888.3942
701,49.2113,155,851.7245
702,143.3488,1000,859.1383
703,31.6133,142,823.2814
704,196.6770,1000,832.1173
705,174.6762,1000,840.5114
706,163.2696,1000,848.4859
707,178.6558,1000,856.0616
708,124.7170,1000,863.2585
709,158.1040,1000,870.0956
710,168.6350,1000,876.5908
711,171.1693,1000,882.7613
712,152.5320,1000,888.6232
713,189.0015,1000,894.1920
714,154.1098,1000,899.4824
715,124.5879,1000,904.5083
716,188.9985,1000,909.2829
717,137.6726,1000,913.8188
718,167.4703,1000,918.1278
719,130.4907,1000,922.2214
720,151.1987,1000,926.1104
721,148.8402,1000,929.8048
722,175.6205,1000,933.3146
723,140.6796,1000,936.6489
724,144.4332,1000,939.8164
725,130.5984,1000,942.8256
726,173.9400,1000,945.6843
727,13.2910,132,905.0001
728,168.3918,1000,909.7501
729,165.2456,1000,914.2626
730,123.5812,1000,918.5495
731,169.8122,1000,922.6220
732,172.4071,1000,926.4909
733,39.9391,110,885.6663
734,144.6800,1000,891.3830
735,32.1350,111,852.3639
736,172.9655,1000,859.7457
737,238.3455,809,857.2084
738,159.3352,1000,864.3480
739,161.1387,818,862.0306
740,152.9024,1000,868.9291
741,150.6241,1000,875.4826
742,163.5347,1000,881.7085
743,149.2492,1000,887.6230
744,120.4287,1000,893.2419
745,132.6785,1000,898.5798
746,146.7129,1000,903.6508
747,51.1520,132,865.0683
748,152.3050,1000,871.8149
749,159.9090,1000,878.2241
750,170.2284,1000,884.3129
751,36.6382,107,845.4473
752,142.3588,1000,853.1749
753,161.1422,1000,860.5162
754,123.0724,1000,867.4903
755,192.0348,1000,874.1158
756,123.0289,1000,880.4100
757,41.6965,135,843.1395
758,186.9784,1000,850.9826
759,178.6214,1000,858.4334
760,141.5651,1000,865.5118
761,168.8291,1000,872.2362
762,139.4373,1000,878.6244
763,113.7562,1000,884.6931
764,245.0389,267,853.8085
765,125.8876,1000,861.1181
766,138.4081,1000,868.0622
767,5.4211,193,834.3091
768,148.4731,1000,842.5936
769,151.9400,1000,850.4639
770,173.4863,1000,857.9407
771,167.1710,1000,865.0437
772,25.2480,209,832.2415
773,136.7595,1000,840.6294
774,103.7743,1000,848.5980
775,118.2979,1000,856.1681
776,176.0062,1000,863.3597
777,121.1548,1000,870.1917
778,159.5088,1000,876.6821
779,109.4801,1000,882.8480
780,196.0886,1000,888.7056
781,156.3647,1000,894.2703
782,235.5420,409,870.0068
783,129.1810,1000,876.5065
784,202.8954,1000,882.6811
785,176.3976,1000,888.5471
786,-13.0922,1000,894.1197
787,177.1986,1000,899.4137
788,40.9223,809,894.8930
789,-10.0650,184,859.3484
790,196.7282,290,830.8810
791,138.6328,1000,839.3369
792,88.1120,1000,847.3701
793,97.3810,1000,855.0016
794,142.9384,1000,862.2515
795,162.4036,1000,869.1389
796,149.9635,1000,875.6820
797,143.8023,1000,881.8979
798,216.7388,416,858.6030
799,68.1398,1000,865.6728
800,110.4970,1000,872.3892
801,0.1156,1000,878.7697
802,28.5619,1000,884.8312
803,-26.8505,144,847.7897
804,126.5602,1000,855.4002
805,13.0092,128,819.0302
806,48.1651,134,784.7787
807,183.7571,1000,795.5397
808,176.1814,1000,805.7628
809,41.3731,125,771.7246
810,169.2731,1000,783.1384
811,53.2104,1000,793.9815
812,59.5507,1000,804.2824
813,36.3668,131,770.6183
814,-13.8929,1000,782.0874
815,-130.5870,399,762.9330
816,10.6474,1000,774.7863
817,130.8003,1000,786.0470
818,20.1382,100,751.7447
819,-119.9539,1000,764.1574
820,111.8055,1000,775.9496
821,141.7914,1000,787.1521
822,155.4151,1000,797.7945
823,178.2976,1000,807.9048
824,104.6158,1000,817.5095
825,27.5149,1000,826.6340
826,9.1071,137,792.1523
827,151.2152,1000,802.5447
828,128.6681,1000,812.4175
829,161.0868,1000,821.7966
830,167.6209,1000,830.7068
831,119.3955,1000,839.1714
832,178.2058,1000,847.2129
833,136.6600,1000,854.8522
834,161.3150,1000,862.1096
835,86.8299,1000,869.0041
836,150.3553,1000,875.5539
837,139.0199,1000,881.7762
838,183.6460,1000,887.6874
839,166.3803,1000,893.3031
840,174.2368,1000,898.6379
841,164.0323,1000,903.7060
842,172.2895,1000,908.5207
843,140.8086,1000,913.0947
844,113.2241,1000,917.4399
845,144.0310,1000,921.5679
846,-25.1958,1000,925.4895
847,219.9646,499,904.1651
848,166.7761,1000,908.9568
849,172.9307,1000,913.5090
850,182.4611,314,883.5335
851,8.2415,109,844.8068
852,163.6731,1000,852.5665
853,151.8139,1000,859.9382
854,17.2665,90,821.4413
855,160.9867,1000,830.3692
856,156.1258,1000,838.8507
857,134.6207,1000,846.9082
858,21.9936,163,812.7128
859,142.0503,1000,822.0772
860,60.6335,93,785.6233
861,38.5116,112,751.9421
862,144.8699,1000,764.3450
863,39.1395,110,731.6278
864,-36.2558,109,700.4964
865,169.4127,1000,715.4716
866,183.8207,1000,729.6980
867,164.7809,1000,743.2131
868,105.9310,1000,756.0524
869,133.6976,1000,768.2498
870,37.2858,113,735.4873
871,24.4184,105,703.9630
872,153.4292,1000,718.7648
873,169.6382,1000,732.8266
874,134.3551,1000,746.1852
875,50.7892,95,713.6260
876,184.8906,1000,727.9447
877,118.8492,1000,741.5474
878,165.9214,1000,754.4701
879,138.6063,1000,766.7466
880,35.3372,123,734.5592
881,160.8689,1000,747.8313
882,182.5360,1000,760.4397
883,67.3822,100,727.4177
884,47.0767,110,696.5468
885,136.1803,1000,711.7195
886,-17.8641,94,680.8335
887,50.5278,118,652.6918
888,219.2966,615,650.8073
889,159.9704,1000,668.2669
890,186.8387,1000,684.8535
891,134.4501,1000,700.6109
892,184.3051,1000,715.5803
893,140.8408,1000,729.8013
894,148.8307,1000,743.3112
895,131.7269,1000,756.1457
896,32.7368,92,722.9384
897,147.0136,1000,736.7915
898,171.6027,1000,749.9519
899,124.4037,1000,762.4543
900,151.2576,1000,774.3316
901,133.8875,1000,785.6150
902,123.7095,1000,796.3343
903,172.0601,1000,806.5176
904,230.7337,774,804.8917
905,52.4192,94,769.3471
906,222.5822,205,741.1297
907,230.5320,203,714.2232
908,120.3476,1000,728.5121
909,135.8668,1000,742.0865
910,79.1949,100,709.9822
911,178.0724,1000,724.4831
912,141.0156,1000,738.2589
913,134.4364,1000,751.3460
914,238.3750,167,722.1287
915,37.9150,119,691.9722
916,52.3088,113,663.0236
917,167.2454,1000,679.8724
918,171.3632,1000,695.8788
919,23.8082,123,667.2349
920,209.5936,238,645.7731
921,87.8291,1000,663.4845
922,137.3443,1000,680.3102
923,171.4167,1000,696.2947
924,237.8106,202,671.5800
925,7.1791,81,642.0510
926,-15.1977,107,615.2984
927,141.7025,1000,634.5335
928,258.9540,269,616.2568
929,134.5905,1000,635.4440
930,116.3741,1000,653.6718
931,130.2946,1000,670.9882
932,29.3085,105,642.6888
933,-23.8174,78,614.4544
934,129.6476,1000,633.7316
935,66.1099,77,605.8951
